id:ID,saldo,fecha_creacion,estado,promedio_uso,horario_promedio_uso
511,48936.66,2024-03-04,False,4579.0,"[('18:00:00', '22:00:00'), ('07:00:00', '18:00:00'), ('00:00:00', '04:00:00')]"
512,23233.9,2017-08-28,True,262.96,"[('10:00:00', '16:00:00'), ('22:00:00', '23:00:00')]"
513,17498.98,2026-02-14,True,1001.45,"[('12:00:00', '22:00:00')]"
514,18059.75,2025-08-11,False,289.32,"[('02:00:00', '08:00:00'), ('18:00:00', '23:00:00'), ('08:00:00', '09:00:00')]"
515,25487.62,2024-10-15,False,3212.84,"[('06:00:00', '16:00:00')]"
516,12899.11,2025-10-07,False,739.85,"[('22:00:00', '23:00:00'), ('11:00:00', '16:00:00'), ('21:00:00', '22:00:00')]"
517,21046.49,2022-10-31,False,3029.58,"[('04:00:00', '07:00:00'), ('08:00:00', '10:00:00')]"
518,34219.9,2018-10-08,False,4693.79,"[('03:00:00', '14:00:00'), ('15:00:00', '21:00:00')]"
519,22531.33,2017-07-11,True,1688.83,"[('06:00:00', '16:00:00'), ('21:00:00', '22:00:00')]"
520,33743.97,2023-02-23,False,3363.72,"[('03:00:00', '05:00:00'), ('20:00:00', '22:00:00')]"
521,45739.5,2019-04-04,False,2182.73,"[('22:00:00', '23:00:00')]"
522,24358.85,2020-10-04,False,522.73,"[('12:00:00', '15:00:00'), ('19:00:00', '23:00:00')]"
523,36380.59,2017-04-02,False,121.71,"[('07:00:00', '11:00:00')]"
524,29633.35,2018-06-20,True,3281.02,"[('20:00:00', '23:00:00'), ('06:00:00', '13:00:00')]"
525,35445.68,2018-11-14,False,657.29,"[('01:00:00', '08:00:00'), ('12:00:00', '15:00:00'), ('22:00:00', '23:00:00')]"
526,37128.63,2025-12-22,True,4627.47,"[('15:00:00', '23:00:00'), ('01:00:00', '13:00:00'), ('14:00:00', '15:00:00')]"
527,40604.36,2024-03-29,False,224.88,"[('11:00:00', '20:00:00')]"
528,47005.01,2023-08-26,True,3358.23,"[('10:00:00', '20:00:00'), ('22:00:00', '23:00:00')]"
529,30655.77,2019-12-16,False,1020.67,"[('19:00:00', '22:00:00'), ('18:00:00', '19:00:00'), ('08:00:00', '14:00:00')]"
530,10725.6,2025-09-11,False,2005.42,"[('15:00:00', '21:00:00')]"
531,24493.6,2020-06-21,False,1080.7,"[('01:00:00', '20:00:00'), ('00:00:00', '01:00:00')]"
532,25177.45,2018-01-26,False,1714.34,"[('21:00:00', '23:00:00')]"
533,27555.6,2018-02-18,False,3218.91,"[('15:00:00', '22:00:00'), ('03:00:00', '04:00:00')]"
534,39588.98,2023-07-13,False,3284.38,"[('06:00:00', '12:00:00')]"
535,39172.17,2020-09-21,False,2414.85,"[('18:00:00', '20:00:00'), ('02:00:00', '12:00:00')]"
536,41509.78,2021-04-04,True,4775.89,"[('17:00:00', '18:00:00'), ('03:00:00', '16:00:00'), ('00:00:00', '03:00:00')]"
537,18657.88,2019-02-27,False,1534.02,"[('22:00:00', '23:00:00')]"
538,25312.19,2019-07-12,True,101.6,"[('12:00:00', '20:00:00'), ('09:00:00', '10:00:00'), ('22:00:00', '23:00:00')]"
539,31725.6,2019-03-09,False,4118.02,"[('00:00:00', '21:00:00'), ('21:00:00', '22:00:00')]"
540,15448.03,2024-05-21,True,2877.06,"[('02:00:00', '17:00:00')]"
541,23603.36,2025-12-05,False,2877.09,"[('12:00:00', '18:00:00'), ('08:00:00', '10:00:00'), ('18:00:00', '20:00:00')]"
542,4476.7,2022-04-25,False,4836.3,"[('18:00:00', '23:00:00')]"
543,10405.81,2023-02-24,True,4201.31,"[('12:00:00', '20:00:00'), ('08:00:00', '11:00:00'), ('01:00:00', '04:00:00')]"
544,267.42,2016-07-15,False,1850.37,"[('13:00:00', '18:00:00'), ('18:00:00', '23:00:00')]"
545,30964.67,2019-06-29,True,1111.31,"[('13:00:00', '16:00:00')]"
546,44238.9,2021-05-21,False,4712.53,"[('12:00:00', '14:00:00')]"
547,41740.98,2025-12-27,False,2497.26,"[('18:00:00', '20:00:00')]"
548,13072.45,2023-03-29,False,1045.03,"[('19:00:00', '21:00:00'), ('06:00:00', '07:00:00'), ('07:00:00', '10:00:00')]"
549,27025.52,2018-04-21,False,3329.32,"[('01:00:00', '14:00:00'), ('21:00:00', '23:00:00'), ('15:00:00', '19:00:00')]"
550,7074.02,2024-08-03,False,2967.41,"[('10:00:00', '15:00:00')]"
551,20342.2,2018-03-25,True,1752.7,"[('12:00:00', '17:00:00'), ('21:00:00', '22:00:00'), ('00:00:00', '09:00:00')]"
552,46293.88,2023-11-07,False,292.3,"[('19:00:00', '22:00:00'), ('15:00:00', '17:00:00'), ('22:00:00', '23:00:00')]"
553,45487.29,2018-06-04,True,2389.7,"[('07:00:00', '23:00:00'), ('00:00:00', '07:00:00')]"
554,9914.15,2026-02-14,True,2688.78,"[('14:00:00', '18:00:00')]"
555,44826.95,2024-09-10,False,2728.84,"[('20:00:00', '23:00:00'), ('13:00:00', '17:00:00'), ('01:00:00', '06:00:00')]"
556,40239.81,2018-02-26,True,231.7,"[('02:00:00', '06:00:00'), ('10:00:00', '17:00:00')]"
557,8582.76,2019-06-10,False,4509.93,"[('20:00:00', '21:00:00'), ('04:00:00', '18:00:00')]"
558,3323.54,2018-09-30,True,1905.57,"[('19:00:00', '20:00:00'), ('05:00:00', '11:00:00'), ('15:00:00', '19:00:00')]"
559,19251.16,2021-01-20,True,4334.32,"[('16:00:00', '19:00:00')]"
560,20619.16,2023-07-03,False,4082.18,"[('07:00:00', '13:00:00')]"
561,49836.49,2020-01-11,True,2910.54,"[('13:00:00', '14:00:00')]"
562,885.77,2018-04-09,False,1390.02,"[('15:00:00', '20:00:00'), ('22:00:00', '23:00:00'), ('01:00:00', '04:00:00')]"
563,40458.36,2023-08-17,False,2374.79,"[('21:00:00', '23:00:00')]"
564,9083.35,2022-06-11,True,4882.93,"[('03:00:00', '08:00:00')]"
565,28539.56,2021-03-29,True,2636.39,"[('14:00:00', '21:00:00'), ('21:00:00', '23:00:00')]"
566,32041.66,2025-12-18,False,2851.15,"[('09:00:00', '14:00:00')]"
567,11192.92,2020-12-07,True,1447.26,"[('07:00:00', '23:00:00')]"
568,25867.59,2020-03-18,False,4874.44,"[('02:00:00', '06:00:00'), ('19:00:00', '23:00:00')]"
569,11701.6,2025-07-07,True,2227.64,"[('13:00:00', '23:00:00')]"
570,8080.42,2017-06-05,True,4647.98,"[('04:00:00', '08:00:00')]"
571,46434.1,2019-06-21,True,4203.73,"[('07:00:00', '12:00:00'), ('19:00:00', '22:00:00'), ('15:00:00', '18:00:00')]"
572,22071.8,2024-04-11,True,721.06,"[('21:00:00', '22:00:00'), ('12:00:00', '14:00:00'), ('22:00:00', '23:00:00')]"
573,34575.26,2022-11-30,True,3912.63,"[('22:00:00', '23:00:00'), ('06:00:00', '13:00:00'), ('00:00:00', '04:00:00')]"
574,26170.09,2018-09-19,False,3528.74,"[('02:00:00', '20:00:00'), ('21:00:00', '23:00:00')]"
575,20074.83,2025-01-01,True,1125.57,"[('02:00:00', '11:00:00'), ('12:00:00', '16:00:00'), ('21:00:00', '23:00:00')]"
576,34014.06,2019-11-24,False,4809.74,"[('05:00:00', '07:00:00'), ('10:00:00', '23:00:00')]"
577,45995.33,2025-09-24,False,1452.56,"[('08:00:00', '13:00:00')]"
578,18877.24,2021-10-23,False,2409.35,"[('18:00:00', '20:00:00'), ('05:00:00', '16:00:00'), ('20:00:00', '21:00:00')]"
579,48500.48,2021-10-14,False,939.91,"[('01:00:00', '14:00:00')]"
580,10712.42,2022-04-02,False,668.56,"[('16:00:00', '18:00:00')]"
581,3684.64,2025-04-28,False,705.88,"[('02:00:00', '23:00:00')]"
582,1575.22,2021-11-02,False,4631.57,"[('18:00:00', '19:00:00'), ('01:00:00', '07:00:00')]"
583,4950.26,2018-01-26,False,2585.63,"[('18:00:00', '23:00:00')]"
584,48553.42,2024-09-09,False,4093.43,"[('10:00:00', '17:00:00'), ('22:00:00', '23:00:00')]"
585,7410.93,2020-11-23,True,2287.53,"[('14:00:00', '20:00:00'), ('22:00:00', '23:00:00')]"
586,26043.61,2024-05-26,True,2046.56,"[('03:00:00', '06:00:00')]"
587,12941.51,2022-11-22,True,1231.46,"[('19:00:00', '20:00:00'), ('00:00:00', '02:00:00')]"
588,47065.49,2020-01-24,True,3100.44,"[('17:00:00', '19:00:00'), ('12:00:00', '16:00:00')]"
589,43743.87,2018-09-02,False,1801.88,"[('02:00:00', '18:00:00'), ('21:00:00', '22:00:00')]"
590,1724.86,2024-06-29,True,1520.45,"[('06:00:00', '10:00:00'), ('18:00:00', '20:00:00')]"
591,46624.19,2023-10-26,True,4996.12,"[('20:00:00', '21:00:00')]"
592,29921.63,2018-02-13,True,2894.19,"[('09:00:00', '21:00:00'), ('01:00:00', '06:00:00'), ('21:00:00', '23:00:00')]"
593,10367.89,2019-12-03,True,2615.67,"[('15:00:00', '16:00:00'), ('05:00:00', '07:00:00')]"
594,11957.61,2019-07-08,True,4872.37,"[('11:00:00', '17:00:00')]"
595,27500.45,2025-07-29,True,2903.21,"[('18:00:00', '19:00:00')]"
596,3649.0,2018-05-03,True,829.92,"[('21:00:00', '22:00:00'), ('09:00:00', '16:00:00'), ('16:00:00', '18:00:00')]"
597,12532.45,2022-03-17,False,1062.9,"[('15:00:00', '16:00:00'), ('05:00:00', '10:00:00')]"
598,7377.36,2023-01-10,True,2620.89,"[('04:00:00', '15:00:00'), ('01:00:00', '03:00:00'), ('22:00:00', '23:00:00')]"
599,9069.25,2020-03-04,True,1145.94,"[('05:00:00', '17:00:00')]"
600,11655.35,2016-08-05,False,1723.85,"[('05:00:00', '15:00:00')]"
601,16782.31,2019-10-21,False,2327.59,"[('14:00:00', '21:00:00')]"
602,8618.15,2022-04-06,True,4764.48,"[('10:00:00', '17:00:00'), ('00:00:00', '08:00:00')]"
603,19001.72,2019-12-12,True,2662.97,"[('19:00:00', '23:00:00')]"
604,13028.08,2017-09-21,True,4433.49,"[('15:00:00', '23:00:00')]"
605,40514.87,2023-07-02,False,3186.8,"[('16:00:00', '22:00:00'), ('08:00:00', '10:00:00')]"
606,35545.34,2016-06-24,False,1530.87,"[('21:00:00', '23:00:00'), ('14:00:00', '18:00:00')]"
607,45573.27,2022-09-08,False,216.81,"[('00:00:00', '22:00:00')]"
608,30971.64,2016-11-19,False,1128.77,"[('03:00:00', '14:00:00'), ('01:00:00', '02:00:00')]"
609,18718.09,2022-08-08,True,626.45,"[('12:00:00', '22:00:00'), ('00:00:00', '03:00:00')]"
610,12991.2,2019-03-08,False,3017.23,"[('05:00:00', '11:00:00'), ('17:00:00', '19:00:00'), ('22:00:00', '23:00:00')]"
611,49652.93,2022-10-10,True,1871.24,"[('04:00:00', '15:00:00'), ('21:00:00', '22:00:00')]"
612,24712.44,2018-07-01,False,2124.13,"[('18:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
613,30036.4,2016-09-06,False,543.27,"[('02:00:00', '19:00:00'), ('22:00:00', '23:00:00'), ('21:00:00', '22:00:00')]"
614,5856.15,2020-06-08,True,371.66,"[('00:00:00', '12:00:00'), ('17:00:00', '21:00:00'), ('14:00:00', '16:00:00')]"
615,2363.06,2025-08-23,True,1736.19,"[('11:00:00', '23:00:00')]"
616,49722.05,2022-09-02,False,572.91,"[('00:00:00', '08:00:00'), ('14:00:00', '16:00:00')]"
617,10589.59,2023-06-24,True,3415.45,"[('04:00:00', '18:00:00'), ('22:00:00', '23:00:00'), ('19:00:00', '20:00:00')]"
618,36130.16,2023-02-08,False,3489.33,"[('02:00:00', '13:00:00'), ('20:00:00', '21:00:00')]"
619,2917.75,2024-11-23,False,1359.06,"[('16:00:00', '20:00:00'), ('04:00:00', '05:00:00'), ('13:00:00', '16:00:00')]"
620,11477.69,2020-12-30,False,4489.19,"[('10:00:00', '17:00:00'), ('18:00:00', '21:00:00')]"
621,28733.64,2017-08-08,False,788.43,"[('01:00:00', '19:00:00')]"
622,15492.82,2022-11-04,True,4427.06,"[('01:00:00', '13:00:00'), ('19:00:00', '23:00:00'), ('00:00:00', '01:00:00')]"
623,46624.07,2016-05-12,False,703.78,"[('19:00:00', '20:00:00'), ('17:00:00', '18:00:00')]"
624,6934.96,2025-07-03,False,4120.95,"[('18:00:00', '22:00:00'), ('06:00:00', '14:00:00'), ('16:00:00', '18:00:00')]"
625,22612.02,2026-04-22,True,1263.19,"[('04:00:00', '19:00:00'), ('19:00:00', '20:00:00'), ('22:00:00', '23:00:00')]"
626,21300.14,2019-06-12,True,4126.14,"[('05:00:00', '10:00:00'), ('19:00:00', '20:00:00')]"
627,33279.96,2017-01-15,True,1959.24,"[('07:00:00', '15:00:00')]"
628,8464.88,2026-01-16,True,1103.81,"[('02:00:00', '08:00:00'), ('12:00:00', '20:00:00')]"
629,16553.66,2017-06-20,False,3613.27,"[('15:00:00', '20:00:00'), ('21:00:00', '23:00:00')]"
630,35839.14,2018-03-21,False,4467.54,"[('18:00:00', '21:00:00'), ('07:00:00', '13:00:00'), ('00:00:00', '07:00:00')]"
631,25192.08,2024-10-04,True,1553.04,"[('20:00:00', '21:00:00'), ('07:00:00', '18:00:00'), ('18:00:00', '19:00:00')]"
632,28171.49,2016-08-21,False,2923.32,"[('10:00:00', '15:00:00'), ('01:00:00', '04:00:00'), ('06:00:00', '09:00:00')]"
633,2201.89,2021-04-18,True,4658.19,"[('04:00:00', '14:00:00'), ('22:00:00', '23:00:00'), ('16:00:00', '17:00:00')]"
634,46167.95,2019-05-12,False,2407.14,"[('15:00:00', '21:00:00'), ('08:00:00', '14:00:00'), ('21:00:00', '22:00:00')]"
635,44529.43,2024-08-14,False,1057.32,"[('09:00:00', '16:00:00'), ('22:00:00', '23:00:00')]"
636,10797.64,2019-10-06,False,1281.65,"[('16:00:00', '18:00:00'), ('02:00:00', '11:00:00'), ('19:00:00', '21:00:00')]"
637,44158.22,2017-09-27,False,525.74,"[('14:00:00', '21:00:00'), ('05:00:00', '09:00:00')]"
638,12445.2,2021-11-24,False,2919.39,"[('03:00:00', '10:00:00')]"
639,46533.37,2020-08-16,False,2433.07,"[('15:00:00', '20:00:00'), ('04:00:00', '06:00:00'), ('20:00:00', '21:00:00')]"
640,30230.99,2020-11-04,False,4703.71,"[('21:00:00', '22:00:00'), ('03:00:00', '07:00:00')]"
641,26683.24,2021-07-02,False,3029.9,"[('16:00:00', '20:00:00'), ('00:00:00', '04:00:00'), ('20:00:00', '21:00:00')]"
642,44927.37,2023-05-29,False,2380.25,"[('14:00:00', '18:00:00')]"
643,47129.95,2017-03-30,False,4200.52,"[('16:00:00', '18:00:00')]"
644,3936.59,2026-01-17,True,912.47,"[('00:00:00', '08:00:00'), ('13:00:00', '16:00:00')]"
645,28600.71,2024-08-03,False,1657.51,"[('03:00:00', '18:00:00')]"
646,14904.92,2022-06-06,False,2997.63,"[('07:00:00', '20:00:00')]"
647,28404.68,2019-05-14,True,4041.81,"[('12:00:00', '13:00:00'), ('18:00:00', '19:00:00')]"
648,7497.33,2021-11-12,True,4303.67,"[('15:00:00', '20:00:00'), ('20:00:00', '21:00:00')]"
649,24248.79,2020-06-24,True,1483.47,"[('10:00:00', '23:00:00'), ('06:00:00', '07:00:00'), ('00:00:00', '02:00:00')]"
650,25673.52,2018-02-17,True,1692.14,"[('19:00:00', '21:00:00'), ('02:00:00', '09:00:00'), ('18:00:00', '19:00:00')]"
651,4563.64,2021-09-13,False,4033.39,"[('02:00:00', '12:00:00')]"
652,10571.44,2020-02-20,True,3697.75,"[('07:00:00', '08:00:00')]"
653,3174.99,2016-06-19,False,3013.97,"[('02:00:00', '13:00:00'), ('20:00:00', '22:00:00')]"
654,31924.06,2019-07-18,False,1378.58,"[('12:00:00', '23:00:00'), ('06:00:00', '10:00:00')]"
655,913.73,2019-08-03,False,312.98,"[('04:00:00', '10:00:00'), ('16:00:00', '22:00:00'), ('13:00:00', '16:00:00')]"
656,49452.9,2019-09-17,True,2456.48,"[('05:00:00', '23:00:00')]"
657,19008.99,2025-03-13,False,1586.74,"[('05:00:00', '06:00:00'), ('09:00:00', '14:00:00')]"
658,36969.7,2021-03-17,True,2167.37,"[('20:00:00', '23:00:00'), ('04:00:00', '13:00:00')]"
659,27312.54,2018-10-13,True,3290.84,"[('01:00:00', '23:00:00')]"
660,48155.19,2018-08-07,True,4966.23,"[('16:00:00', '23:00:00'), ('14:00:00', '15:00:00'), ('08:00:00', '13:00:00')]"
661,34244.24,2022-07-23,True,3987.44,"[('13:00:00', '17:00:00'), ('21:00:00', '22:00:00')]"
662,24555.98,2020-06-29,False,1824.46,"[('15:00:00', '23:00:00')]"
663,38093.5,2023-11-01,True,546.8,"[('00:00:00', '13:00:00'), ('21:00:00', '23:00:00')]"
664,39415.97,2021-10-03,True,1734.81,"[('03:00:00', '16:00:00'), ('20:00:00', '21:00:00'), ('21:00:00', '22:00:00')]"
665,11436.5,2025-01-04,False,2739.99,"[('05:00:00', '16:00:00'), ('20:00:00', '22:00:00')]"
666,9598.93,2021-06-23,True,3221.06,"[('15:00:00', '23:00:00'), ('13:00:00', '15:00:00')]"
667,43751.66,2019-07-15,True,152.05,"[('09:00:00', '13:00:00'), ('20:00:00', '23:00:00')]"
668,14171.63,2018-03-03,True,1408.28,"[('00:00:00', '01:00:00'), ('13:00:00', '22:00:00'), ('05:00:00', '08:00:00')]"
669,30523.27,2024-02-14,True,2475.76,"[('20:00:00', '22:00:00'), ('12:00:00', '18:00:00'), ('18:00:00', '19:00:00')]"
670,9015.59,2020-10-30,True,3469.21,"[('09:00:00', '13:00:00'), ('15:00:00', '23:00:00'), ('06:00:00', '07:00:00')]"
671,7113.73,2026-02-07,True,1367.33,"[('14:00:00', '17:00:00'), ('21:00:00', '23:00:00'), ('19:00:00', '21:00:00')]"
672,30893.25,2018-01-08,True,4595.57,"[('15:00:00', '20:00:00'), ('01:00:00', '14:00:00')]"
673,31304.11,2020-11-24,False,3490.69,"[('12:00:00', '15:00:00'), ('21:00:00', '23:00:00')]"
674,46849.11,2017-07-11,False,4198.39,"[('18:00:00', '22:00:00')]"
675,42242.38,2024-11-23,True,3603.15,"[('15:00:00', '21:00:00')]"
676,46177.51,2018-10-19,False,1023.26,"[('01:00:00', '19:00:00'), ('22:00:00', '23:00:00')]"
677,32418.38,2023-06-15,True,184.99,"[('08:00:00', '11:00:00')]"
678,18359.57,2020-02-27,False,1594.17,"[('00:00:00', '04:00:00'), ('11:00:00', '15:00:00'), ('22:00:00', '23:00:00')]"
679,30109.58,2025-03-17,True,3270.67,"[('03:00:00', '11:00:00'), ('11:00:00', '16:00:00'), ('17:00:00', '19:00:00')]"
680,28681.9,2024-01-15,True,3226.54,"[('04:00:00', '22:00:00')]"
681,17021.65,2026-03-04,True,512.16,"[('11:00:00', '13:00:00')]"
682,4282.83,2025-12-30,False,1612.89,"[('18:00:00', '19:00:00'), ('20:00:00', '21:00:00')]"
683,10960.31,2020-05-08,True,687.17,"[('18:00:00', '19:00:00')]"
684,41223.84,2019-08-02,False,4788.28,"[('08:00:00', '15:00:00'), ('20:00:00', '21:00:00')]"
685,33835.56,2021-04-09,False,4002.3,"[('12:00:00', '21:00:00'), ('02:00:00', '03:00:00')]"
686,34101.11,2020-11-13,True,3366.34,"[('16:00:00', '19:00:00'), ('02:00:00', '14:00:00')]"
687,42164.17,2022-04-02,True,886.99,"[('16:00:00', '23:00:00'), ('00:00:00', '06:00:00')]"
688,6520.48,2020-12-24,True,3647.07,"[('10:00:00', '12:00:00'), ('22:00:00', '23:00:00'), ('17:00:00', '20:00:00')]"
689,39561.96,2024-10-22,False,3342.36,"[('09:00:00', '17:00:00')]"
690,48599.51,2020-12-24,True,2206.26,"[('18:00:00', '19:00:00')]"
691,15636.05,2021-01-19,False,1804.24,"[('08:00:00', '18:00:00'), ('18:00:00', '19:00:00'), ('03:00:00', '08:00:00')]"
692,21538.86,2025-12-27,False,3888.09,"[('18:00:00', '22:00:00'), ('09:00:00', '14:00:00'), ('00:00:00', '01:00:00')]"
693,35442.02,2018-02-26,False,3758.88,"[('15:00:00', '22:00:00'), ('03:00:00', '06:00:00')]"
694,10702.74,2018-09-12,False,1222.88,"[('22:00:00', '23:00:00')]"
695,10655.2,2021-02-21,False,2819.64,"[('16:00:00', '23:00:00'), ('09:00:00', '14:00:00')]"
696,3480.66,2017-10-29,False,3543.13,"[('06:00:00', '12:00:00'), ('17:00:00', '23:00:00')]"
697,5797.04,2022-09-04,True,1385.42,"[('08:00:00', '10:00:00')]"
698,48570.77,2023-11-26,False,4807.07,"[('03:00:00', '22:00:00')]"
699,5520.26,2019-06-28,True,4949.84,"[('20:00:00', '22:00:00')]"
700,28378.32,2024-08-13,True,74.04,"[('09:00:00', '12:00:00'), ('19:00:00', '23:00:00'), ('01:00:00', '09:00:00')]"
701,6416.6,2017-01-09,False,1627.49,"[('09:00:00', '16:00:00'), ('06:00:00', '07:00:00'), ('17:00:00', '20:00:00')]"
702,20975.32,2017-01-26,True,3415.62,"[('20:00:00', '21:00:00'), ('22:00:00', '23:00:00')]"
703,48316.68,2019-04-24,True,382.15,"[('08:00:00', '11:00:00')]"
704,48738.38,2026-04-08,False,970.28,"[('08:00:00', '12:00:00')]"
705,48257.67,2023-07-20,True,4126.48,"[('05:00:00', '16:00:00'), ('20:00:00', '22:00:00'), ('00:00:00', '04:00:00')]"
706,10629.29,2022-05-08,False,689.07,"[('14:00:00', '20:00:00'), ('00:00:00', '06:00:00')]"
707,7183.67,2021-07-13,False,1352.34,"[('14:00:00', '22:00:00'), ('03:00:00', '06:00:00'), ('06:00:00', '07:00:00')]"
708,38200.52,2022-05-12,False,3645.98,"[('16:00:00', '22:00:00'), ('12:00:00', '14:00:00'), ('02:00:00', '08:00:00')]"
709,32439.79,2020-06-12,False,3679.07,"[('17:00:00', '23:00:00'), ('12:00:00', '17:00:00'), ('07:00:00', '12:00:00')]"
710,15128.18,2019-06-10,True,1362.23,"[('16:00:00', '17:00:00'), ('18:00:00', '22:00:00'), ('05:00:00', '13:00:00')]"
711,10211.6,2024-10-01,False,4625.04,"[('21:00:00', '22:00:00')]"
712,1506.98,2025-04-09,False,318.34,"[('06:00:00', '10:00:00'), ('20:00:00', '21:00:00'), ('11:00:00', '17:00:00')]"
713,17618.62,2019-08-02,False,1143.59,"[('20:00:00', '23:00:00'), ('01:00:00', '09:00:00'), ('12:00:00', '18:00:00')]"
714,48710.44,2020-03-19,False,2305.93,"[('11:00:00', '15:00:00')]"
715,43541.4,2022-10-25,False,2272.92,"[('03:00:00', '19:00:00'), ('19:00:00', '20:00:00'), ('21:00:00', '22:00:00')]"
716,36512.18,2026-01-11,True,2529.21,"[('21:00:00', '23:00:00'), ('04:00:00', '15:00:00')]"
717,1077.47,2018-01-30,False,2924.53,"[('02:00:00', '23:00:00')]"
718,27568.94,2019-03-04,False,4087.51,"[('20:00:00', '22:00:00'), ('12:00:00', '14:00:00')]"
719,41463.67,2024-06-05,False,1902.78,"[('15:00:00', '22:00:00'), ('10:00:00', '15:00:00')]"
720,25565.26,2024-03-26,True,3339.71,"[('13:00:00', '21:00:00'), ('21:00:00', '22:00:00'), ('03:00:00', '09:00:00')]"
721,23619.92,2019-12-18,True,2960.88,"[('06:00:00', '13:00:00')]"
722,5236.61,2021-07-16,True,1676.28,"[('22:00:00', '23:00:00'), ('00:00:00', '06:00:00'), ('14:00:00', '20:00:00')]"
723,24207.75,2024-02-29,False,845.2,"[('06:00:00', '09:00:00'), ('10:00:00', '21:00:00'), ('21:00:00', '22:00:00')]"
724,35972.58,2020-12-25,True,1857.39,"[('22:00:00', '23:00:00'), ('20:00:00', '22:00:00'), ('06:00:00', '19:00:00')]"
725,36872.57,2021-06-19,True,3903.7,"[('02:00:00', '05:00:00'), ('05:00:00', '15:00:00'), ('18:00:00', '23:00:00')]"
726,2664.02,2019-05-01,True,2276.85,"[('15:00:00', '18:00:00')]"
727,29563.9,2025-12-16,False,4494.63,"[('02:00:00', '14:00:00'), ('15:00:00', '18:00:00'), ('21:00:00', '22:00:00')]"
728,33089.8,2024-05-30,True,1263.72,"[('08:00:00', '19:00:00'), ('22:00:00', '23:00:00'), ('02:00:00', '07:00:00')]"
729,29168.25,2019-07-21,False,2319.52,"[('02:00:00', '07:00:00'), ('08:00:00', '09:00:00')]"
730,10035.44,2020-09-14,True,3219.41,"[('15:00:00', '16:00:00'), ('10:00:00', '11:00:00'), ('19:00:00', '22:00:00')]"
731,25638.22,2022-05-13,False,3704.65,"[('07:00:00', '13:00:00'), ('20:00:00', '23:00:00'), ('15:00:00', '17:00:00')]"
732,19917.3,2016-12-21,False,1843.3,"[('16:00:00', '23:00:00'), ('10:00:00', '11:00:00'), ('15:00:00', '16:00:00')]"
733,20466.92,2018-06-08,False,4769.93,"[('20:00:00', '21:00:00')]"
734,864.86,2018-02-04,True,4235.48,"[('02:00:00', '20:00:00')]"
735,22339.82,2020-04-09,True,749.02,"[('03:00:00', '21:00:00'), ('21:00:00', '22:00:00')]"
736,41308.98,2021-05-15,False,768.92,"[('22:00:00', '23:00:00')]"
737,44933.68,2016-08-18,True,1422.29,"[('20:00:00', '23:00:00'), ('09:00:00', '17:00:00')]"
738,22849.24,2022-09-24,False,4314.88,"[('06:00:00', '17:00:00'), ('17:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
739,44189.6,2024-08-16,True,481.31,"[('08:00:00', '13:00:00'), ('13:00:00', '15:00:00'), ('22:00:00', '23:00:00')]"
740,43760.8,2019-10-19,False,2194.95,"[('16:00:00', '22:00:00'), ('00:00:00', '12:00:00')]"
741,15685.25,2016-09-29,True,4900.5,"[('01:00:00', '20:00:00')]"
742,22562.35,2024-12-05,False,4748.62,"[('13:00:00', '19:00:00'), ('02:00:00', '12:00:00')]"
743,17842.18,2021-05-11,True,1708.04,"[('09:00:00', '19:00:00'), ('21:00:00', '23:00:00')]"
744,7967.02,2023-07-11,True,564.28,"[('04:00:00', '13:00:00'), ('17:00:00', '22:00:00')]"
745,38015.53,2016-05-16,True,4464.3,"[('20:00:00', '22:00:00'), ('13:00:00', '19:00:00')]"
746,15642.18,2024-03-19,False,4381.58,"[('22:00:00', '23:00:00'), ('11:00:00', '21:00:00')]"
747,49779.13,2020-09-28,True,1703.5,"[('12:00:00', '14:00:00'), ('17:00:00', '18:00:00'), ('19:00:00', '20:00:00')]"
748,31433.19,2017-04-11,False,1983.57,"[('04:00:00', '21:00:00'), ('21:00:00', '22:00:00')]"
749,2758.11,2017-08-03,True,1569.4,"[('12:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
750,19342.42,2018-11-23,True,4565.01,"[('14:00:00', '22:00:00'), ('01:00:00', '05:00:00'), ('22:00:00', '23:00:00')]"
751,9692.98,2024-11-21,False,3403.77,"[('05:00:00', '22:00:00'), ('22:00:00', '23:00:00')]"
752,45870.14,2018-02-10,False,4807.02,"[('06:00:00', '15:00:00'), ('15:00:00', '23:00:00'), ('02:00:00', '04:00:00')]"
753,26748.41,2019-03-28,False,2941.84,"[('20:00:00', '21:00:00'), ('15:00:00', '17:00:00')]"
754,20827.75,2017-09-09,False,1869.92,"[('12:00:00', '18:00:00')]"
755,45269.29,2022-06-26,True,3567.02,"[('12:00:00', '23:00:00'), ('02:00:00', '06:00:00')]"
756,28310.75,2022-09-14,True,3779.37,"[('18:00:00', '21:00:00')]"
757,30665.22,2026-02-08,True,1845.98,"[('21:00:00', '23:00:00'), ('14:00:00', '19:00:00'), ('02:00:00', '03:00:00')]"
758,31411.12,2024-10-20,True,1171.29,"[('09:00:00', '11:00:00'), ('15:00:00', '21:00:00')]"
759,21643.42,2020-05-24,False,2086.99,"[('20:00:00', '22:00:00'), ('18:00:00', '19:00:00')]"
