:START_ID,:END_ID,fecha,tipo_transferencia,moneda
1108,833,2026-03-12 00:24:56,interna,GTQ
1109,895,2026-01-28 09:24:24,interna,GTQ
1110,1098,2025-07-06 17:59:30,externa,EUR
1111,1143,2026-03-04 18:57:13,interna,GTQ
1112,1174,2026-02-14 04:10:07,interna,GTQ
1113,855,2025-11-01 14:01:02,externa,EUR
1114,660,2025-07-15 08:45:24,interna,GTQ
1115,479,2026-04-03 07:48:59,interna,GTQ
1116,276,2025-01-29 17:20:03,interna,GTQ
1117,1030,2026-01-11 06:27:14,interna,GTQ
1118,1184,2024-08-03 18:16:05,interna,GTQ
1119,739,2024-08-28 09:36:06,externa,GTQ
1120,11,2024-09-13 09:21:01,interna,GTQ
1121,919,2024-07-06 16:09:17,externa,GTQ
1122,511,2025-12-01 10:08:33,interna,GTQ
1123,76,2025-09-13 06:28:33,interna,GTQ
1124,704,2025-10-24 13:56:38,interna,GTQ
1125,281,2025-01-11 14:48:16,interna,GTQ
1126,677,2025-01-20 03:43:50,externa,EUR
1127,66,2024-08-13 16:08:56,interna,GTQ
1128,163,2025-04-06 08:11:41,interna,GTQ
1129,1301,2025-12-26 14:00:49,interna,GTQ
1130,793,2024-12-11 08:51:52,interna,GTQ
1131,538,2025-07-15 16:06:46,interna,GTQ
1132,802,2025-01-03 03:45:06,interna,GTQ
1133,118,2024-05-03 03:08:19,externa,USD
1134,447,2024-08-11 04:22:51,interna,GTQ
1135,1069,2025-04-22 18:02:48,interna,GTQ
1136,1245,2026-03-09 05:56:36,interna,GTQ
1137,1099,2025-09-06 18:47:41,externa,EUR
1138,293,2025-09-02 03:06:10,interna,GTQ
1139,1237,2025-12-11 00:11:30,interna,GTQ
1140,645,2025-11-21 10:43:01,interna,GTQ
1141,487,2024-08-01 23:39:55,interna,GTQ
1142,809,2024-10-26 01:31:40,externa,EUR
1143,196,2024-07-02 04:02:17,interna,GTQ
1144,438,2025-03-30 00:47:45,interna,GTQ
1145,848,2025-07-29 00:02:13,interna,GTQ
1146,910,2025-05-28 06:34:52,interna,GTQ
1147,188,2025-04-25 06:28:27,interna,GTQ
1148,375,2025-03-16 20:16:45,interna,GTQ
1149,462,2024-05-29 09:56:03,externa,GTQ
1150,230,2025-07-17 14:46:40,interna,GTQ
1151,995,2026-04-06 15:09:17,interna,GTQ
1152,447,2024-10-21 00:12:03,interna,GTQ
1153,932,2024-05-01 10:29:05,interna,GTQ
1154,107,2024-08-10 06:14:40,interna,GTQ
1155,495,2025-05-19 15:55:13,interna,GTQ
1156,273,2024-10-23 15:05:22,interna,GTQ
1157,850,2024-08-29 04:01:49,interna,GTQ
1158,1343,2024-10-04 10:53:07,interna,GTQ
1159,832,2025-05-01 03:11:45,interna,GTQ
1160,342,2025-06-21 22:57:52,interna,GTQ
1161,1042,2024-11-29 05:01:06,interna,GTQ
1162,642,2026-01-12 08:31:50,interna,GTQ
1163,1037,2025-06-08 10:21:48,interna,GTQ
1164,277,2025-02-21 14:49:06,interna,GTQ
1165,1139,2024-12-09 02:21:19,interna,GTQ
1166,860,2025-03-24 12:34:08,externa,USD
1167,741,2024-05-27 00:05:39,interna,GTQ
1168,1296,2025-06-09 22:35:43,interna,GTQ
1169,843,2026-01-09 22:19:08,interna,GTQ
1170,649,2025-04-27 16:24:00,externa,USD
1171,534,2025-02-05 00:04:27,externa,USD
1172,85,2026-01-08 05:59:17,interna,GTQ
1173,179,2026-04-15 06:40:24,externa,EUR
1174,1172,2024-06-14 17:55:55,interna,GTQ
1175,733,2025-06-07 18:58:11,interna,GTQ
1176,310,2025-06-07 04:25:26,interna,GTQ
1177,729,2024-05-28 19:42:59,interna,GTQ
1178,946,2024-06-01 21:00:14,interna,GTQ
1179,899,2026-04-28 22:59:36,interna,GTQ
1180,124,2025-04-10 08:28:06,interna,GTQ
1181,184,2024-11-23 10:57:28,interna,GTQ
1182,1254,2025-08-24 02:14:16,interna,GTQ
1183,727,2024-12-27 03:00:22,interna,GTQ
1184,836,2024-08-04 08:15:29,interna,GTQ
1185,1279,2024-05-15 11:13:31,interna,GTQ
1186,1005,2025-01-12 17:46:14,interna,GTQ
1187,1260,2025-03-12 03:10:35,interna,GTQ
1188,1025,2025-02-06 13:33:19,interna,GTQ
1189,113,2025-08-31 09:13:17,externa,USD
1190,725,2026-03-18 12:48:29,externa,GTQ
1191,900,2024-08-29 06:12:46,interna,GTQ
1192,1262,2024-11-18 10:06:14,interna,GTQ
1193,1292,2025-12-18 21:08:55,interna,GTQ
1194,195,2026-01-07 07:46:25,interna,GTQ
1195,467,2025-12-28 22:04:51,interna,GTQ
1196,1055,2025-09-19 00:50:17,interna,GTQ
1197,509,2026-04-29 23:39:31,interna,GTQ
1198,858,2025-07-14 02:38:25,interna,GTQ
1199,458,2024-06-23 16:10:50,externa,USD
1200,430,2026-03-05 04:25:46,externa,USD
1201,194,2024-11-19 18:03:38,interna,GTQ
1202,1158,2025-12-21 18:58:27,interna,GTQ
1203,1208,2025-03-17 23:52:52,externa,EUR
1204,1190,2024-08-27 09:57:29,externa,EUR
1205,448,2025-02-20 01:37:11,interna,GTQ
1206,155,2024-09-05 01:36:50,interna,GTQ
1207,7,2025-06-02 01:12:58,interna,GTQ
1208,1385,2025-09-22 19:01:46,externa,GTQ
1209,744,2024-12-24 19:36:14,externa,GTQ
1210,698,2025-11-12 13:56:42,interna,GTQ
1211,882,2025-06-29 18:30:46,interna,GTQ
1212,656,2024-06-12 11:28:20,externa,EUR
1213,599,2024-09-01 13:58:39,interna,GTQ
1214,871,2025-02-28 04:29:05,interna,GTQ
1215,1391,2024-04-30 08:03:55,externa,EUR
1216,1087,2026-02-12 02:32:19,interna,GTQ
1217,946,2024-06-27 14:19:22,interna,GTQ
1218,127,2025-07-03 15:32:46,interna,GTQ
1219,547,2024-10-08 15:37:23,externa,GTQ
1220,1103,2025-09-21 11:01:07,interna,GTQ
1221,1328,2025-09-13 09:18:32,externa,USD
1222,771,2026-04-26 15:16:57,interna,GTQ
1223,961,2024-07-05 15:56:13,interna,GTQ
1224,82,2025-08-06 02:04:12,interna,GTQ
1225,171,2026-04-07 11:28:30,interna,GTQ
1226,433,2024-08-21 08:54:48,interna,GTQ
1227,1314,2024-05-08 19:00:11,interna,GTQ
1228,1181,2025-11-05 05:00:48,externa,USD
1229,1276,2025-11-16 13:05:39,interna,GTQ
1230,1257,2025-11-02 16:14:41,interna,GTQ
1231,355,2025-02-23 06:01:59,externa,GTQ
1232,224,2025-04-28 07:14:36,interna,GTQ
1233,330,2025-06-28 00:56:52,interna,GTQ
1234,581,2025-12-28 17:32:08,interna,GTQ
1235,1110,2025-07-23 10:22:34,externa,EUR
1236,1220,2025-04-18 10:45:50,interna,GTQ
1237,1348,2025-10-20 09:15:41,interna,GTQ
1238,399,2025-01-13 20:04:38,interna,GTQ
1239,785,2025-05-08 20:50:07,interna,GTQ
1240,805,2025-05-14 08:24:33,externa,USD
1241,1267,2024-07-22 11:24:28,interna,GTQ
1242,1302,2025-02-26 22:20:30,interna,GTQ
1243,698,2025-12-31 05:27:35,interna,GTQ
1244,1391,2025-03-08 06:41:41,interna,GTQ
1245,92,2025-04-22 23:57:32,interna,GTQ
1246,680,2025-01-14 04:48:49,interna,GTQ
1247,1288,2025-06-14 15:46:03,interna,GTQ
1248,251,2025-10-20 11:37:44,interna,GTQ
1249,397,2024-09-07 03:41:10,interna,GTQ
1250,206,2025-12-20 07:49:54,interna,GTQ
1251,878,2024-08-19 01:00:52,interna,GTQ
1252,519,2024-06-29 11:22:12,interna,GTQ
1253,564,2025-04-03 05:09:50,interna,GTQ
1254,698,2024-05-02 20:44:55,interna,GTQ
1255,697,2025-07-07 22:45:49,interna,GTQ
1256,821,2026-04-04 08:02:47,externa,EUR
1257,1159,2025-01-31 11:49:18,interna,GTQ
1258,992,2025-05-16 09:04:17,interna,GTQ
1259,335,2025-05-13 05:25:16,interna,GTQ
1260,1055,2026-03-13 04:18:52,externa,EUR
1261,1043,2024-09-24 05:10:27,interna,GTQ
1262,1271,2024-05-19 02:42:55,interna,GTQ
1263,603,2025-09-18 09:56:41,interna,GTQ
1264,337,2025-01-06 14:40:54,interna,GTQ
1265,958,2024-12-09 10:21:46,interna,GTQ
1266,1210,2024-10-30 05:06:28,interna,GTQ
1267,411,2025-06-14 20:42:49,interna,GTQ
1268,255,2025-12-22 12:30:48,interna,GTQ
1269,1061,2026-03-03 08:04:08,interna,GTQ
1270,392,2025-05-28 18:36:51,interna,GTQ
1271,727,2024-08-10 07:48:41,interna,GTQ
1272,717,2024-12-17 15:46:03,interna,GTQ
1273,357,2024-08-31 11:33:08,interna,GTQ
1274,753,2025-02-01 21:56:00,interna,GTQ
1275,702,2026-04-15 21:33:46,interna,GTQ
1276,425,2026-01-30 02:14:44,externa,USD
1277,1140,2025-06-03 18:31:47,externa,USD
1278,1083,2025-03-02 01:19:31,interna,GTQ
1279,71,2025-06-15 15:33:33,interna,GTQ
1280,159,2024-11-26 00:41:52,interna,GTQ
1281,629,2025-12-07 13:13:02,interna,GTQ
1282,543,2024-09-06 07:51:03,interna,GTQ
1283,1332,2024-11-18 09:18:47,interna,GTQ
1284,476,2025-06-16 00:39:24,externa,EUR
1285,54,2024-09-10 20:33:50,interna,GTQ
1286,1169,2025-04-19 01:26:48,interna,GTQ
1287,75,2025-12-12 07:59:06,externa,GTQ
1288,329,2024-07-30 21:50:35,interna,GTQ
1289,1172,2024-11-19 14:20:43,interna,GTQ
1290,64,2025-03-10 13:42:39,interna,GTQ
1291,288,2024-07-07 15:58:26,interna,GTQ
1292,947,2025-07-12 17:14:38,interna,GTQ
1293,1298,2024-06-14 11:38:46,interna,GTQ
1294,49,2026-03-15 00:51:37,interna,GTQ
1295,328,2026-03-16 03:25:26,externa,USD
1296,916,2026-03-10 19:34:33,interna,GTQ
1297,750,2026-03-28 06:11:04,interna,GTQ
1298,998,2025-05-31 02:01:58,interna,GTQ
1299,974,2024-07-26 14:46:07,interna,GTQ
1300,565,2025-01-19 13:35:02,interna,GTQ
1301,563,2024-06-27 10:06:59,externa,USD
1302,1112,2026-03-30 19:19:57,externa,USD
1303,956,2025-06-27 18:54:22,interna,GTQ
1304,306,2024-09-23 01:51:23,interna,GTQ
1305,822,2025-08-01 00:10:15,interna,GTQ
1306,314,2026-03-08 00:39:44,interna,GTQ
1307,986,2025-03-22 12:54:03,interna,GTQ
1308,45,2025-03-23 16:24:55,interna,GTQ
1309,299,2024-09-08 12:11:33,interna,GTQ
1310,117,2024-11-18 09:25:25,interna,GTQ
1311,1347,2025-01-12 17:00:13,externa,USD
1312,556,2025-11-19 08:17:34,externa,EUR
1313,449,2025-07-12 12:09:19,interna,GTQ
1314,321,2025-02-28 04:06:11,interna,GTQ
1315,458,2025-06-11 13:12:36,interna,GTQ
1316,238,2024-11-15 14:47:12,interna,GTQ
1317,1335,2025-10-11 15:39:38,externa,EUR
1318,607,2024-05-23 12:02:04,interna,GTQ
1319,644,2026-01-22 18:44:06,interna,GTQ
1320,127,2025-09-11 04:46:31,interna,GTQ
1321,107,2025-01-07 19:54:29,interna,GTQ
1322,578,2025-08-24 08:55:51,interna,GTQ
1323,1110,2025-06-22 23:04:09,interna,GTQ
1324,1085,2024-05-01 03:48:22,externa,USD
1325,513,2024-11-24 18:01:22,interna,GTQ
1326,1,2025-03-29 14:58:14,interna,GTQ
1327,1056,2025-05-31 06:45:18,interna,GTQ
1328,505,2025-12-30 00:35:36,interna,GTQ
1329,178,2026-03-10 08:09:50,interna,GTQ
1330,965,2024-10-08 15:59:35,interna,GTQ
1331,774,2025-09-20 11:32:56,externa,GTQ
1332,808,2024-05-20 20:28:32,interna,GTQ
1333,132,2024-11-21 15:24:35,interna,GTQ
1334,1099,2024-12-01 04:06:35,interna,GTQ
1335,170,2025-05-15 22:43:44,externa,GTQ
1336,1155,2025-04-10 02:07:39,interna,GTQ
1337,474,2025-01-13 11:48:54,interna,GTQ
1338,593,2024-12-24 19:02:51,externa,USD
1339,1082,2025-11-18 02:14:15,externa,EUR
1340,102,2024-11-10 13:04:22,externa,USD
1341,1277,2024-05-05 22:15:22,interna,GTQ
1342,945,2024-05-03 01:42:20,interna,GTQ
1343,519,2026-01-08 17:16:48,interna,GTQ
1344,349,2025-08-19 00:15:53,interna,GTQ
1345,985,2025-05-22 08:58:20,interna,GTQ
1346,1200,2026-02-25 11:28:37,externa,GTQ
1347,585,2025-11-04 21:48:43,interna,GTQ
1348,821,2025-07-10 13:07:40,interna,GTQ
1349,1136,2024-11-28 02:14:10,interna,GTQ
1350,73,2024-09-27 17:45:12,externa,EUR
1351,216,2026-04-22 13:56:55,externa,GTQ
1352,1131,2026-04-13 19:40:36,interna,GTQ
1353,742,2025-05-14 07:00:00,interna,GTQ
1354,790,2025-08-23 00:41:41,externa,USD
1355,435,2025-04-18 09:11:35,externa,USD
1356,290,2025-05-30 20:09:45,interna,GTQ
1357,819,2024-06-04 10:14:40,interna,GTQ
1358,570,2024-06-26 23:29:15,interna,GTQ
1359,192,2024-05-26 14:36:33,interna,GTQ
1360,42,2026-01-11 17:00:01,externa,EUR
1361,89,2024-12-18 10:01:10,interna,GTQ
1362,432,2024-07-19 03:49:23,interna,GTQ
1363,1257,2026-03-17 12:59:15,interna,GTQ
1364,1262,2025-10-03 00:52:53,interna,GTQ
1365,515,2024-11-04 23:21:56,interna,GTQ
1366,1222,2024-07-28 10:02:24,interna,GTQ
1367,1338,2025-02-23 16:34:55,interna,GTQ
1368,1040,2024-06-08 07:21:45,interna,GTQ
1369,223,2024-12-28 21:03:16,interna,GTQ
1370,725,2025-10-13 21:01:38,interna,GTQ
1371,1187,2026-02-21 23:57:18,interna,GTQ
1372,1105,2025-11-12 05:27:20,externa,EUR
1373,476,2025-10-21 23:52:58,interna,GTQ
1374,561,2025-04-25 05:30:39,interna,GTQ
1375,642,2024-08-19 09:49:27,externa,USD
1376,1268,2025-12-27 09:01:30,interna,GTQ
1377,262,2025-03-27 15:20:21,externa,GTQ
1378,713,2026-02-13 23:19:33,interna,GTQ
1379,527,2024-07-18 14:22:31,interna,GTQ
1380,458,2025-01-20 01:31:17,interna,GTQ
1381,823,2024-08-14 01:38:04,interna,GTQ
1382,716,2025-04-30 13:07:48,interna,GTQ
1383,1129,2024-12-31 10:54:07,externa,USD
1384,964,2025-02-05 02:08:06,interna,GTQ
1385,1179,2024-07-27 02:50:59,interna,GTQ
1386,428,2026-03-10 16:29:58,interna,GTQ
1387,556,2026-01-29 14:21:26,interna,GTQ
1388,235,2024-08-03 02:12:17,interna,GTQ
1389,385,2025-01-25 20:19:33,externa,GTQ
1390,960,2025-05-11 01:56:47,interna,GTQ
1391,1123,2025-07-20 22:57:21,interna,GTQ
1392,399,2024-09-15 18:33:00,externa,USD
1393,994,2024-08-22 23:16:02,externa,EUR
1394,192,2024-12-30 19:01:08,interna,GTQ
1395,456,2026-02-10 04:05:29,interna,GTQ
1396,645,2025-07-17 11:24:12,interna,GTQ
1397,267,2026-04-29 14:58:34,interna,GTQ
1398,139,2025-10-31 16:10:00,externa,USD
1399,68,2025-09-06 20:23:13,interna,GTQ
1400,779,2024-12-19 18:46:51,interna,GTQ
1401,413,2025-05-20 23:05:03,interna,GTQ
1402,181,2025-11-14 01:31:44,interna,GTQ
1403,1065,2024-09-05 17:41:09,interna,GTQ
1404,1038,2025-12-19 23:42:50,interna,GTQ
1405,453,2026-04-10 21:57:43,interna,GTQ
1406,837,2025-02-16 07:34:34,interna,GTQ
1407,1105,2025-06-01 11:53:37,interna,GTQ
1408,527,2026-02-17 20:24:35,interna,GTQ
1409,996,2024-06-04 01:43:47,externa,GTQ
1410,449,2024-11-12 14:34:33,externa,EUR
1411,1083,2025-10-25 02:09:47,interna,GTQ
1412,1103,2025-09-16 17:18:20,interna,GTQ
1413,1026,2026-01-23 09:18:35,interna,GTQ
1414,264,2025-11-27 11:35:49,interna,GTQ
1415,457,2025-07-13 09:49:27,interna,GTQ
1416,776,2026-04-03 11:35:03,interna,GTQ
1417,751,2026-02-09 15:49:13,externa,USD
1418,914,2024-05-09 21:29:02,interna,GTQ
1419,1361,2026-01-18 14:54:18,interna,GTQ
1420,486,2024-12-21 13:07:48,interna,GTQ
1421,280,2024-12-21 05:21:29,interna,GTQ
1422,374,2024-09-08 07:09:58,externa,EUR
1423,309,2024-10-30 16:21:06,interna,GTQ
1424,153,2025-12-09 00:34:03,interna,GTQ
1425,912,2025-10-21 20:03:05,interna,GTQ
1426,46,2026-04-24 20:34:17,interna,GTQ
1427,812,2025-05-08 23:30:39,interna,GTQ
1428,726,2025-03-10 00:45:30,interna,GTQ
1429,736,2024-06-05 17:08:31,interna,GTQ
1430,660,2026-03-21 03:45:11,externa,EUR
1431,1078,2024-10-12 03:27:52,interna,GTQ
1432,209,2024-08-17 02:20:44,interna,GTQ
1433,241,2026-01-13 15:44:19,interna,GTQ
1434,662,2026-01-16 09:26:44,interna,GTQ
1435,1257,2025-06-10 17:08:02,interna,GTQ
1436,1021,2025-04-13 04:17:58,interna,GTQ
1437,1192,2025-06-13 23:53:18,interna,GTQ
1438,655,2025-08-08 09:09:00,interna,GTQ
1439,677,2025-09-13 18:11:52,interna,GTQ
1440,1281,2024-08-04 05:30:54,interna,GTQ
1441,101,2025-05-07 12:28:19,interna,GTQ
1442,272,2025-10-28 18:44:43,interna,GTQ
1443,844,2024-10-26 06:04:20,interna,GTQ
1444,690,2026-04-28 05:03:17,interna,GTQ
1445,484,2025-07-19 10:18:50,interna,GTQ
1446,1,2024-11-03 14:44:57,interna,GTQ
1447,1004,2026-04-23 10:44:18,externa,USD
1448,158,2026-01-11 16:49:40,interna,GTQ
1449,102,2026-01-17 03:56:01,interna,GTQ
1450,776,2025-12-25 20:26:37,interna,GTQ
1451,661,2024-12-31 21:51:46,interna,GTQ
1452,734,2025-02-10 12:12:58,externa,EUR
1453,1051,2024-07-01 00:48:04,externa,USD
1454,345,2025-09-10 07:35:31,interna,GTQ
1455,168,2025-12-09 18:42:33,interna,GTQ
1456,1368,2025-12-29 23:03:24,externa,USD
1457,1342,2025-04-26 10:21:03,interna,GTQ
1458,448,2025-01-13 20:39:12,interna,GTQ
1459,996,2025-07-10 15:47:20,interna,GTQ
1460,59,2025-12-16 02:40:10,interna,GTQ
1461,790,2025-12-27 02:47:54,interna,GTQ
1462,489,2025-08-22 20:24:54,interna,GTQ
1463,1201,2024-10-13 11:27:15,externa,GTQ
1464,937,2025-04-22 18:27:20,interna,GTQ
1465,129,2024-07-10 07:53:56,interna,GTQ
1466,609,2024-09-09 05:59:36,interna,GTQ
1467,960,2024-10-25 15:16:50,interna,GTQ
1468,1367,2025-09-16 08:40:10,interna,GTQ
1469,951,2026-04-14 08:58:49,interna,GTQ
1470,1379,2025-04-23 00:31:35,externa,GTQ
1471,834,2026-04-27 19:21:15,interna,GTQ
1472,709,2025-07-25 05:29:24,interna,GTQ
1473,942,2024-05-13 08:14:10,interna,GTQ
1474,150,2026-03-07 14:24:26,interna,GTQ
1475,413,2024-12-29 17:01:38,interna,GTQ
1476,1293,2024-06-22 15:24:16,interna,GTQ
1477,723,2024-05-23 12:16:52,interna,GTQ
1478,745,2024-11-21 11:32:57,interna,GTQ
1479,1052,2025-05-27 00:56:29,interna,GTQ
1480,1109,2025-07-21 09:23:19,externa,EUR
1481,697,2025-09-07 03:59:55,interna,GTQ
1482,317,2025-12-27 15:15:01,interna,GTQ
1483,195,2025-03-26 18:03:35,interna,GTQ
1484,1140,2025-08-05 02:27:18,interna,GTQ
1485,281,2025-04-01 10:44:58,interna,GTQ
1486,95,2025-10-18 01:00:18,interna,GTQ
1487,1338,2025-04-27 21:31:02,interna,GTQ
1488,213,2025-04-07 06:05:08,interna,GTQ
1489,683,2025-01-02 04:14:00,interna,GTQ
1490,1201,2024-05-17 19:31:36,interna,GTQ
1491,63,2025-10-18 22:12:51,externa,USD
1492,81,2024-05-17 19:13:10,externa,GTQ
1493,481,2024-12-26 14:22:28,interna,GTQ
1494,899,2026-02-25 11:07:05,interna,GTQ
1495,699,2025-03-22 01:56:47,interna,GTQ
1496,778,2025-11-12 01:16:51,externa,EUR
1497,696,2025-08-04 14:10:06,interna,GTQ
1498,1262,2024-07-19 20:18:50,interna,GTQ
1499,1123,2025-08-28 06:32:25,externa,GTQ
1500,507,2025-12-19 04:34:38,externa,EUR
1501,973,2026-04-18 18:12:54,externa,USD
1502,447,2025-08-29 23:03:18,externa,EUR
1503,843,2026-01-18 16:51:18,externa,EUR
1504,299,2024-09-26 08:45:41,interna,GTQ
1505,840,2026-01-21 18:05:40,externa,EUR
1506,1342,2024-07-23 00:18:33,externa,EUR
1507,57,2025-07-12 09:46:28,interna,GTQ
1508,795,2025-08-04 06:51:06,interna,GTQ
1509,1280,2024-08-28 21:50:41,interna,GTQ
1510,957,2026-03-27 23:21:17,interna,GTQ
1511,789,2025-02-13 14:46:42,interna,GTQ
1512,980,2024-11-28 02:05:13,externa,USD
1513,1294,2025-10-02 22:50:42,interna,GTQ
1514,119,2025-01-27 06:30:36,interna,GTQ
1515,218,2024-05-05 09:07:35,externa,EUR
1516,923,2024-09-24 08:08:55,interna,GTQ
1517,500,2024-12-09 00:33:31,interna,GTQ
1518,1371,2026-02-20 01:26:20,interna,GTQ
1519,407,2025-02-07 19:55:28,interna,GTQ
1520,954,2026-04-27 03:28:17,interna,GTQ
1521,1155,2024-09-15 09:54:16,interna,GTQ
1522,684,2024-08-01 19:52:02,interna,GTQ
1523,1143,2025-01-07 06:30:13,interna,GTQ
1524,1200,2025-12-19 18:37:02,interna,GTQ
1525,403,2024-06-02 15:06:18,externa,USD
1526,1177,2025-02-21 21:35:42,interna,GTQ
1527,714,2025-12-26 01:04:46,interna,GTQ
1528,130,2025-04-30 20:18:04,externa,EUR
1529,1226,2025-06-07 19:03:57,interna,GTQ
1530,200,2025-01-12 10:26:24,externa,EUR
1531,1158,2024-06-16 01:36:20,interna,GTQ
1532,1203,2025-03-15 10:26:34,interna,GTQ
1533,1101,2026-04-23 07:17:43,interna,GTQ
1534,288,2026-04-03 05:36:01,interna,GTQ
1535,1046,2026-02-08 10:49:58,externa,EUR
1536,897,2026-04-11 06:30:55,externa,GTQ
1537,392,2024-07-28 04:13:01,interna,GTQ
1538,1235,2026-03-30 21:20:27,interna,GTQ
1539,635,2025-04-18 22:32:36,interna,GTQ
1540,1280,2026-04-14 06:29:29,externa,EUR
1541,826,2026-04-28 20:01:13,externa,EUR
1542,371,2024-11-06 23:08:34,externa,EUR
1543,272,2024-07-23 23:41:35,interna,GTQ
1544,885,2026-01-10 09:48:46,externa,USD
1545,1375,2024-05-01 00:36:44,interna,GTQ
1546,600,2024-10-23 07:43:00,interna,GTQ
1547,657,2025-01-21 00:13:37,interna,GTQ
1548,1058,2026-02-28 08:50:09,interna,GTQ
1549,437,2024-06-12 21:50:01,interna,GTQ
1550,673,2025-05-28 15:58:32,interna,GTQ
1551,716,2025-09-02 11:26:48,interna,GTQ
1552,663,2024-06-26 07:40:27,interna,GTQ
1553,1236,2026-04-26 09:17:03,interna,GTQ
1554,449,2025-06-08 17:45:00,interna,GTQ
1555,1289,2025-04-23 02:43:55,interna,GTQ
1556,1351,2024-12-20 03:13:37,interna,GTQ
1557,70,2025-10-01 02:58:54,externa,GTQ
1558,1268,2026-03-29 14:53:35,externa,GTQ
1559,1002,2025-09-26 12:49:36,interna,GTQ
1560,386,2025-03-16 06:42:28,interna,GTQ
1561,382,2024-05-16 09:24:06,interna,GTQ
1562,511,2025-12-28 05:18:46,interna,GTQ
1563,585,2026-01-25 23:14:21,externa,EUR
1564,1264,2026-01-07 14:01:24,externa,USD
1565,423,2025-05-02 17:23:54,interna,GTQ
1566,1044,2025-07-16 16:42:49,interna,GTQ
1567,752,2025-01-10 22:53:26,interna,GTQ
1568,985,2024-11-07 17:09:03,interna,GTQ
1569,228,2024-12-24 06:01:18,interna,GTQ
1570,1255,2025-11-14 10:18:36,interna,GTQ
1571,570,2025-09-15 10:45:24,interna,GTQ
1572,859,2024-12-03 10:38:44,interna,GTQ
1573,285,2025-07-09 07:48:42,interna,GTQ
1574,458,2025-11-28 07:28:37,interna,GTQ
1575,717,2025-05-28 11:13:16,interna,GTQ
1576,1205,2025-05-28 12:28:00,interna,GTQ
1577,752,2025-02-27 22:07:47,interna,GTQ
1578,1278,2026-01-09 13:57:35,interna,GTQ
1579,76,2024-11-26 04:26:36,interna,GTQ
1580,758,2024-10-07 05:30:48,interna,GTQ
1581,606,2024-09-16 15:53:34,interna,GTQ
1582,1364,2025-05-09 19:55:58,interna,GTQ
1583,1255,2025-03-01 11:14:25,interna,GTQ
1584,977,2025-05-26 09:11:41,interna,GTQ
1585,1113,2024-05-31 23:23:32,interna,GTQ
1586,683,2026-04-23 07:59:12,interna,GTQ
1587,954,2024-10-18 20:59:41,interna,GTQ
1588,730,2024-10-24 18:27:54,interna,GTQ
1589,8,2024-05-25 22:00:47,interna,GTQ
1590,148,2025-05-09 10:58:47,interna,GTQ
1591,1309,2025-02-02 06:30:47,interna,GTQ
1592,81,2026-03-01 04:33:00,interna,GTQ
1593,1036,2025-02-24 11:00:04,interna,GTQ
1594,880,2026-01-10 23:22:10,interna,GTQ
1595,583,2024-10-07 07:10:07,interna,GTQ
1596,408,2025-01-01 06:18:12,externa,EUR
1597,297,2025-07-10 02:48:22,externa,EUR
1598,1304,2025-05-03 11:08:07,interna,GTQ
1599,26,2025-12-28 14:58:11,interna,GTQ
1600,227,2025-10-19 13:38:18,externa,EUR
1601,1095,2024-09-15 17:54:33,interna,GTQ
1602,57,2025-07-04 21:28:47,interna,GTQ
1603,319,2026-01-16 12:14:22,interna,GTQ
1604,1235,2025-09-17 20:02:29,interna,GTQ
1605,506,2024-06-21 00:51:38,interna,GTQ
1606,985,2025-07-29 04:48:04,interna,GTQ
1607,1226,2025-12-22 04:13:34,interna,GTQ
1608,1185,2025-07-05 16:11:08,interna,GTQ
1609,812,2025-11-12 20:04:04,interna,GTQ
1610,88,2025-11-17 21:49:42,interna,GTQ
1611,1197,2024-05-01 16:05:26,interna,GTQ
1612,768,2024-12-26 00:51:18,externa,GTQ
1613,717,2025-02-20 14:57:41,externa,EUR
1614,378,2024-05-17 10:40:26,interna,GTQ
1615,1198,2025-08-11 09:43:09,interna,GTQ
1616,696,2025-06-13 05:17:21,externa,USD
1617,965,2025-08-10 02:12:55,interna,GTQ
1618,589,2024-09-11 10:08:13,interna,GTQ
1619,572,2024-12-06 14:22:07,interna,GTQ
1620,1297,2024-10-06 20:40:01,interna,GTQ
1621,493,2024-12-28 16:59:45,interna,GTQ
1622,992,2024-08-22 14:14:34,externa,USD
1623,231,2025-01-12 21:32:24,interna,GTQ
1624,516,2024-07-17 05:22:53,interna,GTQ
1625,92,2026-01-03 20:48:07,interna,GTQ
1626,275,2025-04-23 03:33:58,externa,GTQ
1627,168,2025-04-11 21:57:28,interna,GTQ
1628,621,2024-12-14 04:27:13,interna,GTQ
1629,378,2025-08-18 18:11:08,interna,GTQ
1630,211,2024-07-28 23:40:21,interna,GTQ
1631,220,2024-11-03 19:05:05,interna,GTQ
1632,128,2024-09-04 03:51:05,interna,GTQ
1633,1365,2024-06-02 02:53:22,interna,GTQ
1634,32,2025-10-19 15:34:20,interna,GTQ
1635,49,2024-08-11 05:29:36,interna,GTQ
1636,811,2025-08-31 09:13:28,interna,GTQ
1637,741,2025-10-31 12:38:32,interna,GTQ
1638,240,2025-05-10 22:39:30,interna,GTQ
1639,447,2024-12-10 03:10:32,interna,GTQ
1640,1176,2024-12-26 07:53:37,interna,GTQ
1641,450,2024-06-12 01:01:25,externa,USD
1642,197,2025-04-23 22:38:31,interna,GTQ
1643,761,2024-11-08 21:55:19,interna,GTQ
